"","Date","DateTime","isCar","Municipality_Code","Reason","Count"
"19817",2016-07-21,2016-07-21 23:35:00,"1","0381","Arson",1
"19818",2016-07-21,2016-07-21 23:47:00,"1","0680","Arson",1
"19819",2016-07-22,2016-07-22 00:12:00,"1","1290","Other Reason",1
"19820",2016-07-22,2016-07-22 01:01:00,"1","0484","Other Reason",1
"19821",2016-07-22,2016-07-22 01:10:00,"1","0484","Arson",1
"19822",2016-07-22,2016-07-22 03:34:00,"1","0192","Arson",1
"19823",2016-07-22,2016-07-22 11:10:00,"1","2523","Other Reason",1
"19824",2016-07-22,2016-07-22 13:40:00,"1","1276","Technical Malfunctioning",1
"19825",2016-07-22,2016-07-22 13:58:00,"1","1472","Other Reason",1
"19826",2016-07-22,2016-07-22 14:46:00,"0","1880","Technical Malfunctioning",1
"19827",2016-07-22,2016-07-22 16:29:00,"1","1402","Technical Malfunctioning",1
"19828",2016-07-22,2016-07-22 17:20:00,"0","0883","Technical Malfunctioning",1
"19829",2016-07-22,2016-07-22 20:06:00,"1","1480","Technical Malfunctioning",1
"19830",2016-07-22,2016-07-22 20:14:00,"1","1480","Other Reason",1
"19831",2016-07-22,2016-07-22 20:15:00,"1","1257","Arson",1
"19832",2016-07-22,2016-07-22 20:59:00,"1","2283","Technical Malfunctioning",1
"19833",2016-07-23,2016-07-23 00:56:00,"1","0687","Technical Malfunctioning",1
"19834",2016-07-23,2016-07-23 01:03:00,"1","0180","Other Reason",1
"19835",2016-07-23,2016-07-23 01:34:00,"0","0617","Technical Malfunctioning",1
"19836",2016-07-23,2016-07-23 02:16:00,"1","1880","Arson",1
"19837",2016-07-23,2016-07-23 02:27:00,"1","0180","Other Reason",1
"19838",2016-07-23,2016-07-23 02:47:00,"1","1480","Other Reason",1
"19839",2016-07-23,2016-07-23 03:04:00,"1","1880","Arson",1
"19840",2016-07-23,2016-07-23 04:18:00,"0","0680","Arson",1
"19841",2016-07-23,2016-07-23 05:37:00,"1","2184","Arson",1
"19842",2016-07-23,2016-07-23 06:39:00,"0","1488","Other Reason",1
"19843",2016-07-23,2016-07-23 10:29:00,"0","1280","Technical Malfunctioning",1
"19844",2016-07-23,2016-07-23 11:21:00,"1","1980","Technical Malfunctioning",1
"19845",2016-07-23,2016-07-23 15:14:00,"1","0513","Other Reason",1
"19846",2016-07-23,2016-07-23 16:47:00,"1","2481","Technical Malfunctioning",1
"19847",2016-07-23,2016-07-23 19:34:00,"0","1480","Other Reason",1
"19848",2016-07-23,2016-07-23 20:47:00,"1","1480","Other Reason",1
"19849",2016-07-23,2016-07-23 22:28:00,"1","1280","Arson",1
"19850",2016-07-23,2016-07-23 23:06:00,"1","1480","Other Reason",1
"19851",2016-07-23,2016-07-23 23:40:00,"1","0127","Other Reason",1
"19852",2016-07-24,2016-07-24 00:50:00,"1","0126","Other Reason",1
"19853",2016-07-24,2016-07-24 00:57:00,"0","2309","Arson",1
"19854",2016-07-24,2016-07-24 01:04:00,"1","0125","Arson",1
"19855",2016-07-24,2016-07-24 01:10:00,"0","2282","Technical Malfunctioning",1
"19856",2016-07-24,2016-07-24 02:00:00,"1","1490","Arson",1
"19857",2016-07-24,2016-07-24 02:06:00,"1","1280","Arson",1
"19858",2016-07-24,2016-07-24 02:09:00,"0","1480","Other Reason",1
"19859",2016-07-24,2016-07-24 02:16:00,"1","0117","Arson",1
"19860",2016-07-24,2016-07-24 02:26:00,"1","0480","Technical Malfunctioning",1
"19861",2016-07-24,2016-07-24 03:29:00,"1","0380","Arson",1
"19862",2016-07-24,2016-07-24 04:09:00,"1","0562","Arson",1
"19863",2016-07-24,2016-07-24 05:58:00,"1","1280","Arson",1
"19864",2016-07-24,2016-07-24 09:48:00,"1","0561","Technical Malfunctioning",1
"19865",2016-07-24,2016-07-24 11:13:00,"1","2481","Other Reason",1
"19866",2016-07-24,2016-07-24 14:38:00,"1","0380","Technical Malfunctioning",1
"19867",2016-07-24,2016-07-24 17:25:00,"1","1280","Technical Malfunctioning",1
"19868",2016-07-24,2016-07-24 18:08:00,"1","1480","Technical Malfunctioning",1
"19869",2016-07-24,2016-07-24 19:07:00,"0","0685","Technical Malfunctioning",1
"19870",2016-07-24,2016-07-24 19:31:00,"1","0662","Technical Malfunctioning",1
"19871",2016-07-25,2016-07-25 00:32:00,"0","1272","Other Reason",1
"19872",2016-07-25,2016-07-25 00:39:00,"0","2082","Other Reason",1
"19873",2016-07-25,2016-07-25 00:48:00,"1","0180","Other Reason",1
"19874",2016-07-25,2016-07-25 02:27:00,"1","0581","Arson",1
"19875",2016-07-25,2016-07-25 03:19:00,"1","0181","Other Reason",1
"19876",2016-07-25,2016-07-25 04:35:00,"0","1272","Other Reason",1
"19877",2016-07-25,2016-07-25 04:47:00,"1","1480","Arson",1
"19878",2016-07-25,2016-07-25 04:53:00,"0","0181","Other Reason",1
"19879",2016-07-25,2016-07-25 05:40:00,"0","2283","Arson",1
"19880",2016-07-25,2016-07-25 11:34:00,"0","2480","Technical Malfunctioning",1
"19881",2016-07-25,2016-07-25 12:12:00,"0","1480","Technical Malfunctioning",1
"19882",2016-07-25,2016-07-25 15:16:00,"0","1080","Technical Malfunctioning",1
"19883",2016-07-25,2016-07-25 19:08:00,"1","0188","Technical Malfunctioning",1
"19884",2016-07-25,2016-07-25 22:27:00,"0","0181","Technical Malfunctioning",1
"19885",2016-07-25,2016-07-25 23:02:00,"0","0136","Other Reason",1
"19886",2016-07-25,2016-07-25 23:18:00,"1","2161","Other Reason",1
"19887",2016-07-25,2016-07-25 23:26:00,"0","0138","Other Reason",1
"19888",2016-07-26,2016-07-26 02:11:00,"1","1231","Other Reason",1
"19889",2016-07-26,2016-07-26 02:17:00,"1","0115","Arson",1
"19890",2016-07-26,2016-07-26 02:20:00,"1","1480","Arson",1
"19891",2016-07-26,2016-07-26 06:30:00,"1","1380","Arson",1
"19892",2016-07-26,2016-07-26 08:17:00,"1","1292","Technical Malfunctioning",1
"19893",2016-07-26,2016-07-26 13:27:00,"1","0380","Other Reason",1
"19894",2016-07-26,2016-07-26 14:52:00,"0","0834","Other Reason",1
"19895",2016-07-26,2016-07-26 18:37:00,"1","2313","Other Reason",1
"19896",2016-07-26,2016-07-26 18:56:00,"0","1783","Other Reason",1
"19897",2016-07-26,2016-07-26 22:51:00,"0","2184","Other Reason",1
"19898",2016-07-26,2016-07-26 23:01:00,"1","0127","Other Reason",1
"19899",2016-07-27,2016-07-27 00:43:00,"1","1280","Other Reason",1
"19900",2016-07-27,2016-07-27 00:51:00,"1","1280","Arson",1
"19901",2016-07-27,2016-07-27 00:59:00,"1","1280","Arson",1
"19902",2016-07-27,2016-07-27 03:05:00,"1","0380","Other Reason",1
"19903",2016-07-27,2016-07-27 03:34:00,"0","0120","Arson",1
"19904",2016-07-27,2016-07-27 03:46:00,"1","1280","Other Reason",1
"19905",2016-07-27,2016-07-27 04:51:00,"0","0181","Other Reason",1
"19906",2016-07-27,2016-07-27 11:58:00,"0","0319","Other Reason",1
"19907",2016-07-27,2016-07-27 12:10:00,"1","2281","Other Reason",1
"19908",2016-07-27,2016-07-27 12:52:00,"0","0127","Other Reason",1
"19909",2016-07-27,2016-07-27 14:24:00,"1","0180","Other Reason",1
"19910",2016-07-27,2016-07-27 17:05:00,"1","0486","Other Reason",1
"19911",2016-07-27,2016-07-27 17:26:00,"0","2281","Technical Malfunctioning",1
"19912",2016-07-27,2016-07-27 18:52:00,"0","1488","Other Reason",1
"19913",2016-07-27,2016-07-27 19:16:00,"0","0885","Other Reason",1
"19914",2016-07-27,2016-07-27 23:38:00,"1","2513","Technical Malfunctioning",1
"19915",2016-07-27,2016-07-27 23:39:00,"1","1280","Arson",1
"19916",2016-07-27,2016-07-27 23:48:00,"1","1280","Arson",1
"19917",2016-07-28,2016-07-28 02:10:00,"1","2262","Other Reason",1
"19918",2016-07-28,2016-07-28 02:41:00,"1","1280","Arson",1
"19919",2016-07-28,2016-07-28 04:42:00,"0","2313","Technical Malfunctioning",1
"19920",2016-07-28,2016-07-28 04:45:00,"1","0563","Other Reason",1
"19921",2016-07-28,2016-07-28 11:51:00,"1","1862","Technical Malfunctioning",1
"19922",2016-07-28,2016-07-28 13:07:00,"1","1082","Technical Malfunctioning",1
"19923",2016-07-28,2016-07-28 17:28:00,"0","1480","Other Reason",1
"19924",2016-07-28,2016-07-28 22:03:00,"1","1494","Other Reason",1
"19925",2016-07-28,2016-07-28 22:49:00,"1","2380","Arson",1
"19926",2016-07-28,2016-07-28 22:53:00,"1","0581","Arson",1
"19927",2016-07-28,2016-07-28 23:56:00,"1","0181","Other Reason",1
"19928",2016-07-29,2016-07-29 00:26:00,"1","0181","Arson",1
"19929",2016-07-29,2016-07-29 00:33:00,"0","1980","Arson",1
"19930",2016-07-29,2016-07-29 01:09:00,"1","2029","Other Reason",1
"19931",2016-07-29,2016-07-29 01:50:00,"1","1499","Arson",1
"19932",2016-07-29,2016-07-29 02:07:00,"1","0180","Arson",1
"19933",2016-07-29,2016-07-29 02:11:00,"1","1480","Other Reason",1
"19934",2016-07-29,2016-07-29 02:52:00,"1","1380","Arson",1
"19935",2016-07-29,2016-07-29 04:40:00,"0","1480","Other Reason",1
"19936",2016-07-29,2016-07-29 04:45:00,"0","2180","Technical Malfunctioning",1
"19937",2016-07-29,2016-07-29 04:50:00,"1","1485","Other Reason",1
"19938",2016-07-29,2016-07-29 12:54:00,"1","1285","Technical Malfunctioning",1
"19939",2016-07-29,2016-07-29 13:29:00,"1","0180","Technical Malfunctioning",1
"19940",2016-07-29,2016-07-29 13:41:00,"1","1880","Other Reason",1
"19941",2016-07-29,2016-07-29 15:15:00,"0","2262","Other Reason",1
"19942",2016-07-29,2016-07-29 23:00:00,"1","2481","Other Reason",1
"19943",2016-07-30,2016-07-30 02:58:00,"1","0862","Other Reason",1
"19944",2016-07-30,2016-07-30 03:05:00,"1","1283","Other Reason",1
"19945",2016-07-30,2016-07-30 04:07:00,"0","0180","Other Reason",1
"19946",2016-07-30,2016-07-30 04:44:00,"1","1231","Other Reason",1
"19947",2016-07-30,2016-07-30 05:23:00,"1","1280","Arson",1
"19948",2016-07-30,2016-07-30 13:55:00,"0","2482","Other Reason",1
"19949",2016-07-30,2016-07-30 19:33:00,"1","1277","Other Reason",1
"19950",2016-07-30,2016-07-30 21:24:00,"1","2584","Other Reason",1
"19951",2016-07-30,2016-07-30 22:46:00,"1","2282","Arson",1
"19952",2016-07-30,2016-07-30 23:03:00,"0","1480","Arson",1
"19953",2016-07-30,2016-07-30 23:27:00,"1","1783","Technical Malfunctioning",1
"19954",2016-07-30,2016-07-30 23:28:00,"0","0180","Arson",1
"19955",2016-07-30,2016-07-30 23:31:00,"1","1499","Other Reason",1
"19956",2016-07-31,2016-07-31 00:20:00,"1","0180","Arson",1
"19957",2016-07-31,2016-07-31 00:32:00,"1","0483","Arson",1
"19958",2016-07-31,2016-07-31 00:34:00,"0","0126","Other Reason",1
"19959",2016-07-31,2016-07-31 01:12:00,"0","1961","Other Reason",1
"19960",2016-07-31,2016-07-31 01:21:00,"1","1861","Other Reason",1
"19961",2016-07-31,2016-07-31 01:49:00,"1","0380","Arson",1
"19962",2016-07-31,2016-07-31 02:03:00,"1","0181","Other Reason",1
"19963",2016-07-31,2016-07-31 02:57:00,"1","2281","Arson",1
"19964",2016-07-31,2016-07-31 03:45:00,"1","1280","Arson",1
"19965",2016-07-31,2016-07-31 09:46:00,"1","0180","Arson",1
"19966",2016-07-31,2016-07-31 14:15:00,"1","0191","Technical Malfunctioning",1
"19967",2016-07-31,2016-07-31 14:28:00,"1","2281","Other Reason",1
"19968",2016-07-31,2016-07-31 15:24:00,"1","0181","Arson",1
"19969",2016-07-31,2016-07-31 15:27:00,"1","1880","Other Reason",1
"19970",2016-07-31,2016-07-31 17:38:00,"0","0180","Arson",1
"19971",2016-07-31,2016-07-31 22:49:00,"1","1280","Arson",1
"19972",2016-07-31,2016-07-31 23:15:00,"1","1480","Other Reason",1
"19973",2016-07-31,2016-07-31 23:25:00,"0","1441","Other Reason",1
"19974",2016-08-01,2016-08-01 00:21:00,"1","2084","Arson",1
"19975",2016-08-01,2016-08-01 00:35:00,"1","0181","Other Reason",1
"19976",2016-08-01,2016-08-01 00:43:00,"0","0181","Other Reason",1
"19977",2016-08-01,2016-08-01 05:39:00,"1","1415","Arson",1
"19978",2016-08-01,2016-08-01 05:58:00,"1","0123","Other Reason",1
"19979",2016-08-01,2016-08-01 11:05:00,"0","0581","Technical Malfunctioning",1
"19980",2016-08-01,2016-08-01 12:37:00,"0","1490","Technical Malfunctioning",1
"19981",2016-08-01,2016-08-01 13:07:00,"1","1781","Technical Malfunctioning",1
"19982",2016-08-01,2016-08-01 14:46:00,"1","0163","Technical Malfunctioning",1
"19983",2016-08-01,2016-08-01 15:19:00,"1","1292","Technical Malfunctioning",1
"19984",2016-08-01,2016-08-01 15:28:00,"1","1383","Technical Malfunctioning",1
"19985",2016-08-01,2016-08-01 21:00:00,"1","1280","Arson",1
"19986",2016-08-01,2016-08-01 22:09:00,"1","0380","Other Reason",1
"19987",2016-08-01,2016-08-01 23:13:00,"1","0484","Arson",1
"19988",2016-08-02,2016-08-02 00:03:00,"0","0126","Other Reason",1
"19989",2016-08-02,2016-08-02 01:19:00,"1","0180","Arson",1
"19990",2016-08-02,2016-08-02 01:30:00,"1","0120","Other Reason",1
"19991",2016-08-02,2016-08-02 03:02:00,"1","1280","Arson",1
"19992",2016-08-02,2016-08-02 04:14:00,"1","0182","Other Reason",1
"19993",2016-08-02,2016-08-02 07:51:00,"1","1277","Other Reason",1
"19994",2016-08-02,2016-08-02 09:07:00,"1","0181","Other Reason",1
"19995",2016-08-02,2016-08-02 14:56:00,"0","1383","Technical Malfunctioning",1
"19996",2016-08-02,2016-08-02 17:46:00,"0","0127","Technical Malfunctioning",1
"19997",2016-08-02,2016-08-02 17:52:00,"1","1280","Arson",1
"19998",2016-08-02,2016-08-02 22:35:00,"0","0360","Other Reason",1
"19999",2016-08-03,2016-08-03 00:54:00,"1","0126","Other Reason",1
"20000",2016-08-03,2016-08-03 01:16:00,"1","1402","Arson",1
"20001",2016-08-03,2016-08-03 02:07:00,"1","0183","Arson",1
"20002",2016-08-03,2016-08-03 02:52:00,"1","1880","Other Reason",1
"20003",2016-08-03,2016-08-03 03:15:00,"1","1280","Arson",1
"20004",2016-08-03,2016-08-03 03:18:00,"1","0163","Arson",1
"20005",2016-08-03,2016-08-03 03:44:00,"1","1280","Arson",1
"20006",2016-08-03,2016-08-03 04:10:00,"1","0883","Other Reason",1
"20007",2016-08-03,2016-08-03 08:36:00,"1","2482","Other Reason",1
"20008",2016-08-03,2016-08-03 15:34:00,"0","1485","Technical Malfunctioning",1
"20009",2016-08-03,2016-08-03 16:50:00,"1","0480","Technical Malfunctioning",1
"20010",2016-08-03,2016-08-03 17:14:00,"1","1980","Other Reason",1
"20011",2016-08-03,2016-08-03 17:26:00,"0","1861","Other Reason",1
"20012",2016-08-03,2016-08-03 20:06:00,"1","2482","Other Reason",1
"20013",2016-08-03,2016-08-03 20:21:00,"1","1737","Technical Malfunctioning",1
"20014",2016-08-03,2016-08-03 22:01:00,"0","1280","Other Reason",1
"20015",2016-08-03,2016-08-03 23:14:00,"1","1280","Arson",1
"20016",2016-08-03,2016-08-03 23:45:00,"1","0163","Arson",1
"20017",2016-08-04,2016-08-04 00:08:00,"1","1290","Arson",1
"20018",2016-08-04,2016-08-04 00:17:00,"1","1784","Other Reason",1
"20019",2016-08-04,2016-08-04 00:20:00,"1","0126","Other Reason",1
"20020",2016-08-04,2016-08-04 00:24:00,"1","0181","Other Reason",1
"20021",2016-08-04,2016-08-04 01:32:00,"1","0126","Other Reason",1
"20022",2016-08-04,2016-08-04 01:46:00,"1","0563","Arson",1
"20023",2016-08-04,2016-08-04 03:29:00,"1","0881","Other Reason",1
"20024",2016-08-04,2016-08-04 03:34:00,"1","1981","Arson",1
"20025",2016-08-04,2016-08-04 04:31:00,"1","1485","Other Reason",1
"20026",2016-08-04,2016-08-04 11:05:00,"1","2262","Other Reason",1
"20027",2016-08-04,2016-08-04 17:54:00,"1","0680","Technical Malfunctioning",1
"20028",2016-08-04,2016-08-04 18:19:00,"1","0181","Other Reason",1
"20029",2016-08-04,2016-08-04 19:46:00,"1","1960","Other Reason",1
"20030",2016-08-04,2016-08-04 20:50:00,"0","2023","Technical Malfunctioning",1
"20031",2016-08-04,2016-08-04 23:55:00,"1","0380","Other Reason",1
"20032",2016-08-05,2016-08-05 00:28:00,"1","1983","Arson",1
"20033",2016-08-05,2016-08-05 00:43:00,"1","0180","Arson",1
"20034",2016-08-05,2016-08-05 00:50:00,"0","0780","Other Reason",1
"20035",2016-08-05,2016-08-05 01:30:00,"1","0181","Other Reason",1
"20036",2016-08-05,2016-08-05 01:47:00,"1","1283","Other Reason",1
"20037",2016-08-05,2016-08-05 03:19:00,"1","1383","Arson",1
"20038",2016-08-05,2016-08-05 09:20:00,"1","1880","Technical Malfunctioning",1
"20039",2016-08-05,2016-08-05 13:14:00,"1","1780","Other Reason",1
"20040",2016-08-05,2016-08-05 15:12:00,"1","1462","Other Reason",1
"20041",2016-08-05,2016-08-05 15:31:00,"1","0604","Other Reason",1
"20042",2016-08-05,2016-08-05 20:31:00,"1","1380","Other Reason",1
"20043",2016-08-05,2016-08-05 20:32:00,"0","1266","Technical Malfunctioning",1
"20044",2016-08-05,2016-08-05 21:05:00,"1","0513","Technical Malfunctioning",1
"20045",2016-08-05,2016-08-05 23:01:00,"1","0136","Other Reason",1
"20046",2016-08-06,2016-08-06 01:02:00,"1","0180","Arson",1
"20047",2016-08-06,2016-08-06 01:13:00,"1","1880","Arson",1
"20048",2016-08-06,2016-08-06 01:17:00,"1","2180","Technical Malfunctioning",1
"20049",2016-08-06,2016-08-06 01:41:00,"1","0138","Arson",1
"20050",2016-08-06,2016-08-06 02:47:00,"0","2084","Arson",1
"20051",2016-08-06,2016-08-06 03:15:00,"0","0880","Other Reason",1
"20052",2016-08-06,2016-08-06 03:17:00,"1","1480","Arson",1
"20053",2016-08-06,2016-08-06 03:20:00,"1","0484","Other Reason",1
"20054",2016-08-06,2016-08-06 03:49:00,"1","0186","Arson",1
"20055",2016-08-06,2016-08-06 04:24:00,"1","0180","Arson",1
"20056",2016-08-06,2016-08-06 12:03:00,"0","1480","Other Reason",1
"20057",2016-08-06,2016-08-06 13:35:00,"1","1285","Technical Malfunctioning",1
"20058",2016-08-06,2016-08-06 18:18:00,"1","1281","Other Reason",1
"20059",2016-08-06,2016-08-06 22:16:00,"1","0380","Arson",1
"20060",2016-08-06,2016-08-06 22:32:00,"1","1980","Arson",1
"20061",2016-08-07,2016-08-07 00:11:00,"1","1480","Arson",1
"20062",2016-08-07,2016-08-07 00:14:00,"1","0580","Arson",1
"20063",2016-08-07,2016-08-07 00:20:00,"1","0180","Arson",1
"20064",2016-08-07,2016-08-07 00:56:00,"1","1480","Other Reason",1
"20065",2016-08-07,2016-08-07 04:09:00,"1","0125","Arson",1
"20066",2016-08-07,2016-08-07 15:27:00,"1","1283","Other Reason",1
"20067",2016-08-07,2016-08-07 19:02:00,"1","1281","Other Reason",1
"20068",2016-08-07,2016-08-07 20:14:00,"1","0181","Other Reason",1
"20069",2016-08-07,2016-08-07 22:17:00,"1","0127","Arson",1
"20070",2016-08-07,2016-08-07 23:16:00,"1","2523","Other Reason",1
"20071",2016-08-07,2016-08-07 23:19:00,"1","1280","Arson",1
"20072",2016-08-07,2016-08-07 23:26:00,"1","1280","Arson",1
"20073",2016-08-07,2016-08-07 23:51:00,"0","0181","Other Reason",1
"20074",2016-08-07,2016-08-07 23:58:00,"1","1961","Other Reason",1
"20075",2016-08-08,2016-08-08 00:02:00,"1","1283","Technical Malfunctioning",1
"20076",2016-08-08,2016-08-08 02:08:00,"1","1480","Other Reason",1
"20077",2016-08-08,2016-08-08 03:10:00,"1","1280","Arson",1
"20078",2016-08-08,2016-08-08 03:12:00,"0","0480","Arson",1
"20079",2016-08-08,2016-08-08 03:47:00,"1","2401","Other Reason",1
"20080",2016-08-08,2016-08-08 03:52:00,"0","1402","Other Reason",1
"20081",2016-08-08,2016-08-08 05:19:00,"1","0380","Arson",1
"20082",2016-08-08,2016-08-08 05:23:00,"1","0180","Arson",1
"20083",2016-08-08,2016-08-08 07:18:00,"0","0680","Technical Malfunctioning",1
"20084",2016-08-08,2016-08-08 10:35:00,"0","1280","Other Reason",1
"20085",2016-08-08,2016-08-08 11:47:00,"1","0780","Other Reason",1
"20086",2016-08-08,2016-08-08 14:53:00,"0","0180","Other Reason",1
"20087",2016-08-08,2016-08-08 22:12:00,"1","1280","Arson",1
"20088",2016-08-08,2016-08-08 23:19:00,"1","2081","Arson",1
"20089",2016-08-08,2016-08-08 23:34:00,"1","0127","Other Reason",1
"20090",2016-08-08,2016-08-08 23:38:00,"1","1280","Arson",1
"20091",2016-08-08,2016-08-08 23:50:00,"1","1280","Arson",1
"20092",2016-08-08,2016-08-08 23:59:00,"1","1280","Arson",1
"20093",2016-08-09,2016-08-09 00:03:00,"1","0381","Arson",1
"20094",2016-08-09,2016-08-09 00:06:00,"1","1280","Arson",1
"20095",2016-08-09,2016-08-09 00:35:00,"1","1881","Other Reason",1
"20096",2016-08-09,2016-08-09 01:40:00,"1","0380","Arson",1
"20097",2016-08-09,2016-08-09 01:54:00,"1","1082","Other Reason",1
"20098",2016-08-09,2016-08-09 02:26:00,"1","0180","Arson",1
"20099",2016-08-09,2016-08-09 02:41:00,"1","1280","Other Reason",1
"20100",2016-08-09,2016-08-09 09:17:00,"0","2581","Other Reason",1
"20101",2016-08-09,2016-08-09 09:38:00,"1","2180","Arson",1
"20102",2016-08-09,2016-08-09 11:49:00,"0","2180","Technical Malfunctioning",1
"20103",2016-08-09,2016-08-09 12:03:00,"1","1784","Other Reason",1
"20104",2016-08-09,2016-08-09 14:06:00,"1","2425","Other Reason",1
"20105",2016-08-09,2016-08-09 15:12:00,"1","1481","Technical Malfunctioning",1
"20106",2016-08-09,2016-08-09 19:30:00,"0","1282","Other Reason",1
"20107",2016-08-09,2016-08-09 19:35:00,"1","1480","Other Reason",1
"20108",2016-08-09,2016-08-09 22:27:00,"1","1280","Arson",1
"20109",2016-08-09,2016-08-09 22:29:00,"1","0180","Arson",1
"20110",2016-08-09,2016-08-09 22:35:00,"1","1480","Other Reason",1
"20111",2016-08-09,2016-08-09 22:43:00,"1","2560","Technical Malfunctioning",1
"20112",2016-08-09,2016-08-09 23:11:00,"1","1280","Arson",1
"20113",2016-08-09,2016-08-09 23:30:00,"0","1480","Other Reason",1
"20114",2016-08-09,2016-08-09 23:51:00,"0","1402","Other Reason",1
"20115",2016-08-10,2016-08-10 00:12:00,"1","1480","Other Reason",1
"20116",2016-08-10,2016-08-10 00:16:00,"1","0136","Other Reason",1
"20117",2016-08-10,2016-08-10 00:29:00,"1","0127","Other Reason",1
"20118",2016-08-10,2016-08-10 02:23:00,"1","1280","Arson",1
"20119",2016-08-10,2016-08-10 02:31:00,"1","0428","Arson",1
"20120",2016-08-10,2016-08-10 02:49:00,"1","0123","Arson",1
"20121",2016-08-10,2016-08-10 03:05:00,"1","1280","Arson",1
"20122",2016-08-10,2016-08-10 03:08:00,"1","1495","Other Reason",1
"20123",2016-08-10,2016-08-10 04:02:00,"1","1383","Other Reason",1
"20124",2016-08-10,2016-08-10 04:43:00,"1","1480","Other Reason",1
"20125",2016-08-10,2016-08-10 11:18:00,"1","1280","Other Reason",1
"20126",2016-08-10,2016-08-10 11:19:00,"1","2029","Technical Malfunctioning",1
"20127",2016-08-10,2016-08-10 16:10:00,"0","0380","Technical Malfunctioning",1
"20128",2016-08-10,2016-08-10 17:34:00,"1","1280","Arson",1
"20129",2016-08-10,2016-08-10 19:02:00,"1","2084","Technical Malfunctioning",1
"20130",2016-08-10,2016-08-10 20:10:00,"1","2280","Technical Malfunctioning",1
"20131",2016-08-10,2016-08-10 20:43:00,"1","1280","Arson",1
"20132",2016-08-10,2016-08-10 21:12:00,"0","0880","Other Reason",1
"20133",2016-08-10,2016-08-10 21:25:00,"1","1280","Arson",1
"20134",2016-08-10,2016-08-10 23:38:00,"1","1292","Arson",1
"20135",2016-08-10,2016-08-10 23:58:00,"1","2580","Arson",1
"20136",2016-08-11,2016-08-11 00:49:00,"1","1280","Arson",1
"20137",2016-08-11,2016-08-11 01:08:00,"1","0181","Arson",1
"20138",2016-08-11,2016-08-11 01:15:00,"0","0136","Other Reason",1
"20139",2016-08-11,2016-08-11 01:50:00,"1","1280","Arson",1
"20140",2016-08-11,2016-08-11 03:55:00,"1","1880","Technical Malfunctioning",1
"20141",2016-08-11,2016-08-11 04:06:00,"1","1280","Arson",1
"20142",2016-08-11,2016-08-11 04:54:00,"1","2281","Arson",1
"20143",2016-08-11,2016-08-11 07:04:00,"0","0584","Other Reason",1
"20144",2016-08-11,2016-08-11 08:22:00,"1","1499","Technical Malfunctioning",1
"20145",2016-08-11,2016-08-11 10:39:00,"1","1280","Arson",1
"20146",2016-08-11,2016-08-11 14:53:00,"1","1494","Technical Malfunctioning",1
"20147",2016-08-11,2016-08-11 17:58:00,"1","0980","Technical Malfunctioning",1
"20148",2016-08-11,2016-08-11 18:39:00,"0","2283","Technical Malfunctioning",1
"20149",2016-08-11,2016-08-11 20:11:00,"1","1280","Arson",1
"20150",2016-08-11,2016-08-11 20:36:00,"1","1280","Arson",1
"20151",2016-08-11,2016-08-11 20:55:00,"1","1280","Arson",1
"20152",2016-08-11,2016-08-11 21:02:00,"1","1280","Arson",1
"20153",2016-08-11,2016-08-11 22:23:00,"1","1280","Arson",1
"20154",2016-08-11,2016-08-11 23:08:00,"1","1280","Arson",1
"20155",2016-08-11,2016-08-11 23:37:00,"1","1280","Arson",1
"20156",2016-08-11,2016-08-11 23:47:00,"1","1280","Arson",1
"20157",2016-08-12,2016-08-12 00:32:00,"1","1280","Arson",1
"20158",2016-08-12,2016-08-12 00:55:00,"1","1081","Arson",1
"20159",2016-08-12,2016-08-12 01:12:00,"1","0192","Other Reason",1
"20160",2016-08-12,2016-08-12 01:30:00,"1","0180","Other Reason",1
"20161",2016-08-12,2016-08-12 02:20:00,"1","0483","Arson",1
"20162",2016-08-12,2016-08-12 03:05:00,"0","0140","Other Reason",1
"20163",2016-08-12,2016-08-12 03:09:00,"1","0123","Arson",1
"20164",2016-08-12,2016-08-12 03:31:00,"1","0140","Arson",1
"20165",2016-08-12,2016-08-12 06:43:00,"1","2281","Other Reason",1
"20166",2016-08-12,2016-08-12 19:07:00,"1","2583","Other Reason",1
"20167",2016-08-12,2016-08-12 22:47:00,"1","2582","Arson",1
"20168",2016-08-12,2016-08-12 23:04:00,"1","1280","Arson",1
"20169",2016-08-12,2016-08-12 23:06:00,"1","2161","Arson",1
"20170",2016-08-12,2016-08-12 23:20:00,"1","2482","Other Reason",1
"20171",2016-08-12,2016-08-12 23:30:00,"1","1081","Other Reason",1
"20172",2016-08-12,2016-08-12 23:53:00,"1","1283","Other Reason",1
"20173",2016-08-12,2016-08-12 23:58:00,"0","2161","Arson",1
"20174",2016-08-13,2016-08-13 00:36:00,"1","0163","Other Reason",1
"20175",2016-08-13,2016-08-13 02:42:00,"1","1462","Other Reason",1
"20176",2016-08-13,2016-08-13 03:35:00,"1","1275","Arson",1
"20177",2016-08-13,2016-08-13 03:42:00,"1","1880","Other Reason",1
"20178",2016-08-13,2016-08-13 07:21:00,"1","1267","Other Reason",1
"20179",2016-08-13,2016-08-13 16:20:00,"0","1081","Other Reason",1
"20180",2016-08-13,2016-08-13 16:35:00,"1","1286","Technical Malfunctioning",1
"20181",2016-08-13,2016-08-13 19:26:00,"0","1490","Other Reason",1
