"","Date","DateTime","isCar","Municipality_Code","Reason","Weekday","Temperature","Precipitation","Holidays","Christmas_Holidays","Sport_Holidays","Easter_Holidays","Summer_Holidays","Autumn_Holidays","Count"
"3975",2015-07-29,2015-07-29 03:19:00,"1","0180","Arson","onsdag",15.8,7.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3976",2015-07-29,2015-07-29 03:26:00,"1","0180","Arson","onsdag",15.8,7.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3977",2015-07-30,2015-07-30 13:59:00,"1","0180","Arson","torsdag",15.3,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3978",2015-07-30,2015-07-30 14:47:00,"1","0180","Other Reason","torsdag",15.3,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3979",2015-07-31,2015-07-31 23:53:00,"1","0180","Arson","fredag",15.4,0.9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3980",2015-08-01,2015-08-01 01:10:00,"0","0181","Other Reason","lördag",16.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3981",2015-08-01,2015-08-01 02:00:00,"1","0136","Arson","lördag",16.3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3982",2015-08-01,2015-08-01 14:37:00,"1","0126","Other Reason","lördag",16.3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3983",2015-08-01,2015-08-01 18:05:00,"1","0180","Technical Malfunctioning","lördag",16.8,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3984",2015-08-02,2015-08-02 01:14:00,"1","0181","Arson","söndag",15.2,2.2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3985",2015-08-02,2015-08-02 23:05:00,"1","0136","Arson","söndag",15.3,2.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3986",2015-08-02,2015-08-02 23:48:00,"1","0180","Arson","söndag",16.1,2.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3987",2015-08-03,2015-08-03 12:14:00,"0","0117","Technical Malfunctioning","måndag",16.4,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3988",2015-08-03,2015-08-03 14:26:00,"0","0127","Other Reason","måndag",16.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3989",2015-08-03,2015-08-03 17:53:00,"1","0182","Technical Malfunctioning","måndag",16.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3990",2015-08-03,2015-08-03 18:19:00,"0","0186","Technical Malfunctioning","måndag",16.6,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3991",2015-08-04,2015-08-04 00:36:00,"1","0127","Other Reason","tisdag",16.3,0.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3992",2015-08-04,2015-08-04 13:02:00,"1","0192","Technical Malfunctioning","tisdag",16.3,1.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"3993",2015-08-04,2015-08-04 16:44:00,"0","0127","Other Reason","tisdag",16.3,0.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3994",2015-08-04,2015-08-04 21:52:00,"0","0180","Arson","tisdag",16.9,0.2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3995",2015-08-04,2015-08-04 22:42:00,"1","0180","Arson","tisdag",16.9,0.2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"3996",2015-08-05,2015-08-05 00:42:00,"1","0180","Other Reason","onsdag",18.3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"3997",2015-08-05,2015-08-05 12:58:00,"1","0180","Other Reason","onsdag",18.3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"3998",2015-08-05,2015-08-05 23:23:00,"0","0180","Other Reason","onsdag",18.3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"3999",2015-08-06,2015-08-06 01:19:00,"0","0180","Other Reason","torsdag",18.8,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4000",2015-08-06,2015-08-06 06:20:00,"1","0115","Arson","torsdag",18.4,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4001",2015-08-06,2015-08-06 19:39:00,"1","0114","Arson","torsdag",18.3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4002",2015-08-06,2015-08-06 23:06:00,"1","0126","Arson","torsdag",18.3,0.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4003",2015-08-07,2015-08-07 01:45:00,"1","0180","Other Reason","fredag",19.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4004",2015-08-07,2015-08-07 08:08:00,"0","0184","Other Reason","fredag",19.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4005",2015-08-08,2015-08-08 03:10:00,"1","0180","Arson","lördag",19.9,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4006",2015-08-08,2015-08-08 19:27:00,"1","0115","Other Reason","lördag",19.4,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4007",2015-08-09,2015-08-09 00:13:00,"1","0180","Arson","söndag",18.9,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4008",2015-08-09,2015-08-09 00:52:00,"1","0127","Arson","söndag",18.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4009",2015-08-09,2015-08-09 03:20:00,"1","0192","Other Reason","söndag",17.9,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"4010",2015-08-09,2015-08-09 15:11:00,"1","0192","Other Reason","söndag",17.9,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"4011",2015-08-09,2015-08-09 19:34:00,"1","0126","Other Reason","söndag",18.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4012",2015-08-10,2015-08-10 00:22:00,"1","0180","Arson","måndag",19.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"4013",2015-08-10,2015-08-10 02:01:00,"1","0180","Arson","måndag",19.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"4014",2015-08-10,2015-08-10 06:18:00,"1","0127","Other Reason","måndag",18.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4015",2015-08-10,2015-08-10 22:55:00,"1","0188","Arson","måndag",18,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4016",2015-08-11,2015-08-11 01:31:00,"0","0180","Arson","tisdag",18.2,0.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4
"4017",2015-08-11,2015-08-11 02:21:00,"1","0181","Other Reason","tisdag",17.3,0.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"4018",2015-08-11,2015-08-11 04:17:00,"1","0180","Arson","tisdag",18.2,0.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4
"4019",2015-08-11,2015-08-11 13:05:00,"0","0181","Other Reason","tisdag",17.3,0.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"4020",2015-08-11,2015-08-11 22:47:00,"1","0180","Arson","tisdag",18.2,0.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4
"4021",2015-08-11,2015-08-11 22:52:00,"1","0180","Other Reason","tisdag",18.2,0.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4
"4022",2015-08-12,2015-08-12 03:27:00,"1","0180","Other Reason","onsdag",18.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4023",2015-08-13,2015-08-13 00:58:00,"1","0180","Arson","torsdag",16.6,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4024",2015-08-14,2015-08-14 00:38:00,"1","0163","Arson","fredag",16.9,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4025",2015-08-14,2015-08-14 01:03:00,"0","0127","Other Reason","fredag",16.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4026",2015-08-14,2015-08-14 12:52:00,"0","0180","Technical Malfunctioning","fredag",17.3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4027",2015-08-15,2015-08-15 14:36:00,"1","0114","Technical Malfunctioning","lördag",16.6,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4028",2015-08-15,2015-08-15 22:26:00,"1","0136","Other Reason","lördag",16.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4029",2015-08-16,2015-08-16 00:09:00,"1","0127","Other Reason","söndag",17,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"4030",2015-08-16,2015-08-16 01:30:00,"1","0127","Other Reason","söndag",17,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"4031",2015-08-16,2015-08-16 02:43:00,"1","0182","Other Reason","söndag",17.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4032",2015-08-16,2015-08-16 04:07:00,"1","0180","Other Reason","söndag",17.6,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"4033",2015-08-16,2015-08-16 06:04:00,"1","0127","Other Reason","söndag",17,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"4034",2015-08-16,2015-08-16 16:27:00,"1","0180","Arson","söndag",17.6,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"4035",2015-08-16,2015-08-16 22:16:00,"1","0126","Technical Malfunctioning","söndag",16.9,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4036",2015-08-16,2015-08-16 22:19:00,"1","0180","Arson","söndag",17.6,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"4037",2015-08-17,2015-08-17 00:50:00,"1","0138","Other Reason","måndag",16.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4038",2015-08-17,2015-08-17 01:33:00,"1","0180","Arson","måndag",16.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4039",2015-08-18,2015-08-18 02:06:00,"1","0180","Arson","tisdag",17.5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4040",2015-08-18,2015-08-18 23:40:00,"1","0123","Arson","tisdag",16.8,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4041",2015-08-19,2015-08-19 17:03:00,"1","0184","Other Reason","onsdag",16.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"4042",2015-08-19,2015-08-19 20:04:00,"0","0180","Other Reason","onsdag",17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"4043",2015-08-19,2015-08-19 21:01:00,"1","0127","Other Reason","onsdag",16.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"4044",2015-08-20,2015-08-20 01:44:00,"0","0163","Arson","torsdag",16.2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"4045",2015-08-20,2015-08-20 20:45:00,"1","0126","Other Reason","torsdag",16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"4046",2015-08-21,2015-08-21 17:28:00,"1","0180","Technical Malfunctioning","fredag",17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"4047",2015-08-21,2015-08-21 23:05:00,"1","0192","Arson","fredag",16.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
