Date,Time,Type_of_Vehicle,Municipality_Code,Municipality_Name,Type_of_Municipality_Code,Type_of_Muncipality,Reason,Year,Quarter,Month,Day,Weekday,Hour,Minute,Region_Code,Week,Holidays,Christmas_Holidays,Sport_Holidays,Easter_Holidays,Summer_Holidays,Autumn_Holidays,Temperature,Precipitation
2015-06-02T00:00:00Z,1899-12-31T20:20:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2015,2,6,2,Tuesday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.2,7.2
2015-06-03T00:00:00Z,1899-12-31T01:27:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,3,Wednesday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,0.5
2015-06-03T00:00:00Z,1899-12-31T02:47:00Z,Personbil,0183,Sundbyberg,2,Pendlingskommun nära storstad,Arson,2015,2,6,3,Wednesday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.1,0.5
2015-06-03T00:00:00Z,1899-12-31T23:48:00Z,"Annan trädbevuxen mark, Personbil",0180,Stockholm,1,Storstäder,Arson,2015,2,6,3,Wednesday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,0.5
2015-06-04T00:00:00Z,1899-12-31T18:39:00Z,Personbil,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Other Reason,2015,2,6,4,Thursday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,0
2015-06-05T00:00:00Z,1899-12-31T00:36:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,5,Friday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.1,0
2015-06-05T00:00:00Z,1899-12-31T02:09:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,5,Friday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.7,0
2015-06-05T00:00:00Z,1899-12-31T02:37:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,5,Friday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.8,0
2015-06-05T00:00:00Z,1899-12-31T21:59:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2015,2,6,5,Friday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.7,0
2015-06-05T00:00:00Z,1899-12-31T23:35:00Z,Personbil,0115,Vallentuna,2,Pendlingskommun nära storstad,Other Reason,2015,2,6,5,Friday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.4,0
2015-06-06T00:00:00Z,1899-12-31T00:13:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Arson,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.1,0.4
2015-06-06T00:00:00Z,1899-12-31T01:07:00Z,Personbil,0192,Nynäshamn,2,Pendlingskommun nära storstad,Unknown,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.2,0
2015-06-06T00:00:00Z,1899-12-31T01:30:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.6,0.2
2015-06-06T00:00:00Z,1899-12-31T03:02:00Z,Personbil,0162,Danderyd,2,Pendlingskommun nära storstad,Unknown,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.6,0.2
2015-06-06T00:00:00Z,1899-12-31T04:01:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.6,0.2
2015-06-06T00:00:00Z,1899-12-31T06:49:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.1,0.4
2015-06-06T00:00:00Z,1899-12-31T14:32:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,6,Saturday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.2,0.3
2015-06-07T00:00:00Z,1899-12-31T02:38:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,7,Sunday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,0.4
2015-06-07T00:00:00Z,1899-12-31T17:43:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2015,2,6,7,Sunday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,0.4
2015-06-07T00:00:00Z,1899-12-31T23:33:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,7,Sunday,0,0,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,0.4
2015-06-08T00:00:00Z,1899-12-31T16:52:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,8,Monday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.3,0.1
2015-06-08T00:00:00Z,1899-12-31T19:53:00Z,Personbil,0186,Lidingö,2,Pendlingskommun nära storstad,Unknown,2015,2,6,8,Monday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.8,0
2015-06-08T00:00:00Z,1899-12-31T23:11:00Z,"Personbil, Övriga vägfordon",0163,Sollentuna,2,Pendlingskommun nära storstad,Arson,2015,2,6,8,Monday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.5,0
2015-06-08T00:00:00Z,1899-12-31T23:29:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,8,Monday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0
2015-06-09T00:00:00Z,1899-12-31T00:29:00Z,Personbil,0187,Vaxholm,2,Pendlingskommun nära storstad,Arson,2015,2,6,9,Tuesday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.6,0
2015-06-09T00:00:00Z,1899-12-31T06:57:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,9,Tuesday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.6,0
2015-06-09T00:00:00Z,1899-12-31T09:55:00Z,Övriga vägfordon,0181,Södertälje,3,Större stad,Unknown,2015,2,6,9,Tuesday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.6,0
2015-06-09T00:00:00Z,1899-12-31T18:39:00Z,Övriga vägfordon,0188,Norrtälje,6,Mindre stad/tätort,Unknown,2015,2,6,9,Tuesday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.4,0
2015-06-10T00:00:00Z,1899-12-31T00:37:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,10,Wednesday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.3,0
2015-06-10T00:00:00Z,1899-12-31T02:40:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,10,Wednesday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.6,0
2015-06-10T00:00:00Z,1899-12-31T02:55:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,10,Wednesday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.4,0
2015-06-10T00:00:00Z,1899-12-31T04:16:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Other Reason,2015,2,6,10,Wednesday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.3,0
2015-06-10T00:00:00Z,1899-12-31T23:36:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2015,2,6,10,Wednesday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.4,0
2015-06-12T00:00:00Z,1899-12-31T00:05:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Unknown,2015,2,6,12,Friday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,19.1,0
2015-06-12T00:00:00Z,1899-12-31T02:47:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,12,Friday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,18.2,0
2015-06-12T00:00:00Z,1899-12-31T08:02:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2015,2,6,12,Friday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,19.1,0
2015-06-13T00:00:00Z,1899-12-31T00:48:00Z,Övriga vägfordon,0181,Södertälje,3,Större stad,Arson,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.8,7.8
2015-06-13T00:00:00Z,1899-12-31T02:43:00Z,Fartyg eller båt,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.8,7
2015-06-13T00:00:00Z,1899-12-31T12:41:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Other Reason,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.4,6
2015-06-13T00:00:00Z,1899-12-31T14:59:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,18.3,6.4
2015-06-13T00:00:00Z,1899-12-31T15:02:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Arson,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.6,7.3
2015-06-13T00:00:00Z,1899-12-31T15:13:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,18.3,6.4
2015-06-13T00:00:00Z,1899-12-31T20:27:00Z,Personbil,0181,Södertälje,3,Större stad,Technical Malfunctioning,2015,2,6,13,Saturday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.8,7.8
2015-06-13T00:00:00Z,1899-12-31T23:30:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Arson,2015,2,6,13,Saturday,0,0,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18.3,6.3
2015-06-14T00:00:00Z,1899-12-31T21:34:00Z,Övriga vägfordon,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,14,Sunday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.9,1.5
2015-06-14T00:00:00Z,1899-12-31T23:49:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2015,2,6,14,Sunday,0,0,1,24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.4,1.7
2015-06-15T00:00:00Z,1899-12-31T19:52:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,15,Monday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,12.8,0
2015-06-16T00:00:00Z,1899-12-31T12:12:00Z,Fartyg eller båt,0117,Österåker,2,Pendlingskommun nära storstad,Unknown,2015,2,6,16,Tuesday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13,0
2015-06-17T00:00:00Z,1899-12-31T22:09:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,17,Wednesday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.3,3.8
2015-06-17T00:00:00Z,1899-12-31T23:20:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,17,Wednesday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.3,3.8
2015-06-18T00:00:00Z,1899-12-31T18:53:00Z,Övriga vägfordon,0181,Södertälje,3,Större stad,Arson,2015,2,6,18,Thursday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11.7,13.5
2015-06-18T00:00:00Z,1899-12-31T23:32:00Z,Fartyg eller båt,0120,Värmdö,2,Pendlingskommun nära storstad,Technical Malfunctioning,2015,2,6,18,Thursday,0,0,1,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.8,9.8
2015-06-19T00:00:00Z,1899-12-31T01:32:00Z,Personbil,0140,Nykvarn,4,Pendlingskommun nära större stad,Arson,2015,2,6,19,Friday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11.2,10.3
2015-06-19T00:00:00Z,1899-12-31T04:40:00Z,Personbil,0115,Vallentuna,2,Pendlingskommun nära storstad,Unknown,2015,2,6,19,Friday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11.5,3.9
2015-06-19T00:00:00Z,1899-12-31T12:44:00Z,Övriga vägfordon,0117,Österåker,2,Pendlingskommun nära storstad,Other Reason,2015,2,6,19,Friday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11.4,4.8
2015-06-19T00:00:00Z,1899-12-31T21:01:00Z,Personbil,0191,Sigtuna,2,Pendlingskommun nära storstad,Arson,2015,2,6,19,Friday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11.8,1.6
2015-06-21T00:00:00Z,1899-12-31T00:19:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2015,2,6,21,Sunday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13,0
2015-06-21T00:00:00Z,1899-12-31T23:51:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,21,Sunday,0,0,1,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.1,0
2015-06-22T00:00:00Z,1899-12-31T01:17:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Arson,2015,2,6,22,Monday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.9,0
2015-06-22T00:00:00Z,1899-12-31T02:11:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Arson,2015,2,6,22,Monday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.7,0
2015-06-22T00:00:00Z,1899-12-31T04:04:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,22,Monday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14,0
2015-06-22T00:00:00Z,1899-12-31T16:40:00Z,Övriga vägfordon,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2015,2,6,22,Monday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.9,0
2015-06-23T00:00:00Z,1899-12-31T02:16:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,23,Tuesday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.1,12.3
2015-06-23T00:00:00Z,1899-12-31T17:01:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2015,2,6,23,Tuesday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.6,14
2015-06-23T00:00:00Z,1899-12-31T23:35:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,23,Tuesday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.1,12.3
2015-06-24T00:00:00Z,1899-12-31T04:13:00Z,Övriga vägfordon,0186,Lidingö,2,Pendlingskommun nära storstad,Unknown,2015,2,6,24,Wednesday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.7,2.8
2015-06-24T00:00:00Z,1899-12-31T15:25:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2015,2,6,24,Wednesday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.2,4.5
2015-06-25T00:00:00Z,1899-12-31T00:12:00Z,"Övriga vägfordon, Annat",0181,Södertälje,3,Större stad,Unknown,2015,2,6,25,Thursday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.5,0.5
2015-06-25T00:00:00Z,1899-12-31T03:47:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2015,2,6,25,Thursday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.1,0
2015-06-25T00:00:00Z,1899-12-31T15:36:00Z,Övriga vägfordon,0191,Sigtuna,2,Pendlingskommun nära storstad,Technical Malfunctioning,2015,2,6,25,Thursday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14.3,2.7
2015-06-25T00:00:00Z,1899-12-31T15:43:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2015,2,6,25,Thursday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.1,0
2015-06-25T00:00:00Z,1899-12-31T20:03:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Arson,2015,2,6,25,Thursday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.1,0
2015-06-26T00:00:00Z,1899-12-31T02:32:00Z,Personbil,0192,Nynäshamn,2,Pendlingskommun nära storstad,Unknown,2015,2,6,26,Friday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.7,3.4
2015-06-26T00:00:00Z,1899-12-31T02:36:00Z,Personbil,0192,Nynäshamn,2,Pendlingskommun nära storstad,Unknown,2015,2,6,26,Friday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.7,3.4
2015-06-26T00:00:00Z,1899-12-31T05:41:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2015,2,6,26,Friday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13.4,2.8
2015-06-28T00:00:00Z,1899-12-31T00:43:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,28,Sunday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.5,0
2015-06-28T00:00:00Z,1899-12-31T00:44:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2015,2,6,28,Sunday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.9,0
2015-06-28T00:00:00Z,1899-12-31T02:16:00Z,"Personbil, Övriga vägfordon",0180,Stockholm,1,Storstäder,Arson,2015,2,6,28,Sunday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.5,0
2015-06-28T00:00:00Z,1899-12-31T02:23:00Z,Personbil,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Arson,2015,2,6,28,Sunday,0,0,1,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.2,0
2015-06-28T00:00:00Z,1899-12-31T17:47:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,2,6,28,Sunday,0,0,1,26,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.5,0
2015-06-30T00:00:00Z,1899-12-31T00:34:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2015,2,6,30,Tuesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.9,1.2
2015-06-30T00:00:00Z,1899-12-31T01:02:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2015,2,6,30,Tuesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.7,1.1
2015-06-30T00:00:00Z,1899-12-31T02:10:00Z,Övriga vägfordon,0188,Norrtälje,6,Mindre stad/tätort,Unknown,2015,2,6,30,Tuesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,15.8,0
2015-06-30T00:00:00Z,1899-12-31T02:40:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2015,2,6,30,Tuesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.9,1.2
2015-06-30T00:00:00Z,1899-12-31T14:36:00Z,Personbil,0162,Danderyd,2,Pendlingskommun nära storstad,Other Reason,2015,2,6,30,Tuesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.8,1
2015-06-30T00:00:00Z,1899-12-31T23:53:00Z,Personbil,0183,Sundbyberg,2,Pendlingskommun nära storstad,Unknown,2015,2,6,30,Tuesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.8,1.2
2015-07-01T00:00:00Z,1899-12-31T01:26:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,1,Wednesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,19.1,0
2015-07-01T00:00:00Z,1899-12-31T04:46:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Arson,2015,3,7,1,Wednesday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,18.7,0
2015-07-02T00:00:00Z,1899-12-31T00:24:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2015,3,7,2,Thursday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,22.3,0
2015-07-02T00:00:00Z,1899-12-31T06:32:00Z,Personbil,0139,Upplands-Bro,2,Pendlingskommun nära storstad,Unknown,2015,3,7,2,Thursday,0,0,1,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,0
2015-07-02T00:00:00Z,1899-12-31T07:29:00Z,Personbil,0162,Danderyd,2,Pendlingskommun nära storstad,Other Reason,2015,3,7,2,Thursday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,23.1,0
2015-07-03T00:00:00Z,1899-12-31T00:17:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2015,3,7,3,Friday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,22.1,0
2015-07-03T00:00:00Z,1899-12-31T02:51:00Z,Personbil,0138,Tyresö,2,Pendlingskommun nära storstad,Unknown,2015,3,7,3,Friday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,21.8,0
2015-07-03T00:00:00Z,1899-12-31T17:52:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Unknown,2015,3,7,3,Friday,0,0,1,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.9,0
2015-07-04T00:00:00Z,1899-12-31T00:57:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,4,Saturday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,22.3,0
2015-07-04T00:00:00Z,1899-12-31T01:17:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Arson,2015,3,7,4,Saturday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,20.1,0
2015-07-04T00:00:00Z,1899-12-31T03:45:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,4,Saturday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,22.3,0
2015-07-04T00:00:00Z,1899-12-31T14:23:00Z,Fartyg eller båt,0136,Haninge,2,Pendlingskommun nära storstad,Technical Malfunctioning,2015,3,7,4,Saturday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,20.9,0
2015-07-04T00:00:00Z,1899-12-31T20:17:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,4,Saturday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,22.3,0
2015-07-05T00:00:00Z,1899-12-31T03:58:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Unknown,2015,3,7,5,Sunday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,20.1,0
2015-07-05T00:00:00Z,1899-12-31T17:56:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Other Reason,2015,3,7,5,Sunday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,19.5,0
2015-07-05T00:00:00Z,1899-12-31T23:40:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,5,Sunday,0,0,1,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,20.2,0
2015-07-06T00:00:00Z,1899-12-31T00:15:00Z,Personbil,0115,Vallentuna,2,Pendlingskommun nära storstad,Unknown,2015,3,7,6,Monday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.4,5.7
2015-07-06T00:00:00Z,1899-12-31T01:00:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,6,Monday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.9,6.3
2015-07-06T00:00:00Z,1899-12-31T02:50:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,3,7,6,Monday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.4,6.2
2015-07-06T00:00:00Z,1899-12-31T04:09:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,6,Monday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.9,6.3
2015-07-06T00:00:00Z,1899-12-31T09:50:00Z,Övriga vägfordon,0162,Danderyd,2,Pendlingskommun nära storstad,Arson,2015,3,7,6,Monday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.7,6.2
2015-07-07T00:00:00Z,1899-12-31T00:16:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Arson,2015,3,7,7,Tuesday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16.4,1.3
2015-07-07T00:00:00Z,1899-12-31T00:27:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2015,3,7,7,Tuesday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.8,1.7
2015-07-07T00:00:00Z,1899-12-31T00:49:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Arson,2015,3,7,7,Tuesday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.4,2.5
2015-07-07T00:00:00Z,1899-12-31T02:08:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2015,3,7,7,Tuesday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17,2.5
2015-07-07T00:00:00Z,1899-12-31T03:02:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Arson,2015,3,7,7,Tuesday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.4,2.5
2015-07-07T00:00:00Z,1899-12-31T03:47:00Z,Övriga vägfordon,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2015,3,7,7,Tuesday,0,0,1,28,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.4,2.5
