Municipality_Name,Temperature,Number_of_Fires_Month,Date,Percentage_of_Unemployed_18_64,Adj_Median_income_20plus,Total_Number_of_1000_Residents
Österåker,-7.516129032258064,2,Jan 2010,3.74212975,132.53095794392524,39.54358333333334
Österåker,5.553333333333334,2,Nov 2011,3.4917065,131.38907469342251,40.22925
Österåker,16.676666666666666,3,Jun 2011,3.419524,132.6460326392797,40.0305
Österåker,11.109677419354838,3,May 2011,3.4050874999999996,132.27384960718294,39.99075
Österåker,0.6451612903225806,3,Mar 2011,3.3762144999999997,133.0954263128176,39.91125
Österåker,18.983870967741936,1,Jul 2011,3.4339605,132.6460326392797,40.07025
Österåker,-5.4678571428571425,2,Feb 2011,3.3617779999999997,134.00341102899375,39.8715
Österåker,2.1548387096774193,1,Dec 2011,3.506143,131.16972732331664,40.269
Österåker,7.8566666666666665,3,Apr 2011,3.3906509999999996,132.57142857142858,39.951
Österåker,17.006451612903227,2,Aug 2011,3.448397,132.6460326392797,40.11
Österåker,8.103225806451613,0,Oct 2011,3.47727,131.6826815642458,40.1895
Österåker,-2.5903225806451613,1,Jan 2011,3.3473414999999997,134.8466819221968,39.83175
Österåker,13.596666666666668,3,Sep 2011,3.4628335,131.6826815642458,40.14975
Österåker,6.458064516129032,1,Oct 2012,3.5357754999999997,134.2989977728285,40.45733333333334
Österåker,4.266666666666667,1,Apr 2012,3.5179959999999997,133.92615213770128,40.34433333333334
Österåker,16.48709677419355,3,Aug 2012,3.529849,134.74916201117318,40.419666666666664
Österåker,12.036666666666667,2,Sep 2012,3.53281225,134.1496106785317,40.4385
Österåker,-1.303225806451613,0,Jan 2012,3.50910625,135.43009545199325,40.28783333333334
Österåker,17.31290322580645,1,Jul 2012,3.52688575,134.82448295136948,40.40083333333334
Österåker,11.264516129032257,1,May 2012,3.5209592499999998,134.00055555555556,40.363166666666665
Österåker,13.27,0,Jun 2012,3.5239225,134.2989977728285,40.382
Österåker,4.183333333333334,1,Nov 2012,3.53873875,134.59877232142858,40.476166666666664
Österåker,-3.1483870967741936,2,Dec 2012,3.541702,134.2989977728285,40.495
Österåker,-3.6517241379310343,3,Feb 2012,3.5120695,134.59877232142858,40.306666666666665
Österåker,3.606451612903226,1,Mar 2012,3.5150327499999996,134.1496106785317,40.3255
Österåker,16.043333333333333,4,Jun 2013,3.2857445,137.99553820412717,40.8375
Österåker,17.59032258064516,0,Jul 2013,3.2430849166666667,138.2268156424581,40.89458333333334
Österåker,17.258064516129032,2,Aug 2013,3.200425333333333,138.07254464285714,40.95166666666666
Österåker,2.9419354838709677,1,Dec 2013,3.029787,137.53529738743745,41.18
Österåker,3.893333333333333,4,Nov 2013,3.072446583333333,137.91861761426978,41.12291666666666
Österåker,-3.945161290322581,2,Jan 2013,3.4990424166666667,138.8473625140292,40.552083333333336
Österåker,12.464516129032258,6,May 2013,3.328404083333333,137.7650334075724,40.78041666666667
Österåker,-3.267741935483871,2,Mar 2013,3.41372325,137.6883695047301,40.66625
Österåker,3.95,1,Apr 2013,3.3710636666666667,137.99553820412717,40.723333333333336
Österåker,12.546666666666667,5,Sep 2013,3.15776575,137.53529738743745,41.00875
Österåker,-1.7714285714285714,5,Feb 2013,3.456382833333333,138.30408049189492,40.60916666666667
Österåker,8.316129032258065,4,Oct 2013,3.1151061666666666,137.841782729805,41.06583333333334
Österåker,5.02,1,Nov 2014,3.066066833333333,142.7340782122905,42.05083333333334
Österåker,13.46,2,Jun 2014,3.049576,142.17807456872566,41.655
Österåker,17.164516129032258,3,Aug 2014,3.056172333333333,142.81386249301286,41.81333333333333
Österåker,9.016129032258064,0,Oct 2014,3.0627686666666665,142.49525934188512,41.971666666666664
Österåker,6.426666666666667,1,Apr 2014,3.0429796666666666,142.57477678571428,41.49666666666666
Österåker,1.8642857142857143,3,Feb 2014,3.036383333333333,143.05375139977605,41.33833333333334
Österåker,13.003333333333334,1,Sep 2014,3.0594704999999998,142.57477678571428,41.8925
Österåker,3.9161290322580644,2,Mar 2014,3.0396815,143.13389355742297,41.4175
Österåker,-1.738709677419355,3,Jan 2014,3.0330851666666665,143.6974128233971,41.259166666666665
Österåker,10.425806451612903,4,May 2014,3.0462778333333334,142.49525934188512,41.575833333333335
Österåker,-0.061290322580645165,2,Dec 2014,3.069365,142.49525934188512,42.13
Österåker,20.025806451612905,3,Jul 2014,3.0528741666666663,142.65438302624233,41.73416666666667
Österåker,17.47741935483871,1,Aug 2015,2.9709956666666666,146.7659574468085,42.90533333333334
Österåker,14.013333333333334,1,Jun 2015,2.9955879999999997,146.51984348798211,42.7115
Österåker,3.3161290322580648,1,Dec 2015,2.921811,146.11148272017837,43.293
Österåker,7.425806451612903,0,Oct 2015,2.9464033333333335,146.03008356545962,43.09916666666666
Österåker,0.9892857142857143,1,Feb 2015,3.044772666666667,146.68382764409625,42.32383333333333
Österåker,13.113333333333333,3,Sep 2015,2.9586995,146.19297267150029,43.00225
Österåker,9.616129032258064,5,May 2015,3.0078841666666665,146.11148272017837,42.614583333333336
Österåker,6.6,2,Apr 2015,3.0201803333333332,146.60178970917227,42.51766666666666
Österåker,4.63,1,Nov 2015,2.9341071666666667,146.27455357142858,43.196083333333334
Österåker,16.638709677419357,3,Jul 2015,2.9832918333333334,146.43798882681565,42.808416666666666
Österåker,0.5903225806451613,1,Jan 2015,3.057068833333333,147.7587373167982,42.22691666666667
Österåker,3.406451612903226,0,Mar 2015,3.0324765,146.60178970917227,42.42075
Österåker,6.980645161290322,2,Oct 2016,2.7843451666666663,146.5308370044053,43.9905
Österåker,18.087096774193547,3,Jul 2016,2.8255849166666667,147.09784411276948,43.78125
Österåker,14.276666666666667,4,Sep 2016,2.7980917499999998,147.01657458563537,43.92075
Österåker,16.06774193548387,0,Aug 2016,2.811838333333333,147.2606530160487,43.851
Österåker,1.74,3,Nov 2016,2.7705985833333333,146.5308370044053,44.06025
Österåker,2.5161290322580645,1,Mar 2016,2.88057125,147.5873544093178,43.50225
Österåker,11.990322580645161,1,May 2016,2.853078083333333,147.3421926910299,43.64175
Österåker,-0.13448275862068967,0,Feb 2016,2.894317833333333,148.3277591973244,43.4325
Österåker,5.3566666666666665,4,Apr 2016,2.8668246666666666,147.669256381798,43.572
Österåker,-4.625806451612903,2,Jan 2016,2.9080644166666665,148.8255033557047,43.36275
Österåker,1.5806451612903225,4,Dec 2016,2.756852,145.8082191780822,44.13
Österåker,15.493333333333334,1,Jun 2016,2.8393315,147.2606530160487,43.7115
Österåker,3.413333333333333,2,Nov 2017,2.9067444166666663,148.43243243243242,44.77258333333334
Österåker,14.536666666666667,8,Jun 2017,2.8386115,149.40152339499457,44.4805
Österåker,10.106451612903225,5,May 2017,2.8249849166666667,149.48285247686445,44.42208333333333
Österåker,2.7,5,Mar 2017,2.7977317499999996,150.46575342465752,44.30525
Österåker,16.61935483870968,1,Jul 2017,2.852238083333333,148.5930735930736,44.538916666666665
Österåker,-0.3964285714285714,0,Feb 2017,2.7841051666666665,150.38335158817085,44.246833333333335
Österåker,1.0612903225806452,6,Dec 2017,2.920371,147.87291330102315,44.831
Österåker,7.67741935483871,6,Oct 2017,2.893117833333333,148.7540628385699,44.714166666666664
Österåker,4.193333333333333,8,Apr 2017,2.811358333333333,149.56427015250546,44.36366666666667
Österåker,-0.7903225806451613,1,Jan 2017,2.7704785833333334,151.46166574738004,44.18841666666666
Österåker,16.325806451612902,2,Aug 2017,2.8658646666666665,148.83468834688347,44.59733333333334
Österåker,12.796666666666667,1,Sep 2017,2.87949125,148.5930735930736,44.65575
Österåker,16.23,1,Jun 2018,2.920371,150.69296375266524,44.831
Österåker,-3.7357142857142858,8,Feb 2018,2.920371,152.3989218328841,44.831
Österåker,14.603225806451613,2,May 2018,2.920371,151.01495726495727,44.831
Österåker,-2.0709677419354837,3,Mar 2018,2.920371,151.98924731182797,44.831
Österåker,21.258064516129032,6,Jul 2018,2.920371,149.89395546129376,44.831
Österåker,4.1033333333333335,2,Nov 2018,2.920371,149.8145204027557,44.831
Österåker,0.44516129032258067,2,Dec 2018,2.920371,149.1820580474934,44.831
Österåker,5.946666666666666,1,Apr 2018,2.920371,151.33832976445396,44.831
Österåker,18.574193548387097,1,Aug 2018,2.920371,150.21253985122212,44.831
Österåker,8.04516129032258,6,Oct 2018,2.920371,149.73516949152543,44.831
Österåker,-0.4032258064516129,0,Jan 2018,2.920371,153.47448425624322,44.831
Österåker,13.643333333333333,2,Sep 2018,2.920371,149.49762030671602,44.831
Salem,9.983870967741936,0,May 2005,3.2605979166666668,111.13491567770144,14.49275
Salem,15.951612903225806,2,Aug 2005,3.143800666666667,111.34355444305382,14.588
Salem,-0.5290322580645161,0,Dec 2005,2.988071,110.58234928527035,14.715
Salem,7.993548387096774,0,Oct 2005,3.0659358333333335,110.30812151270923,14.6515
Salem,12.63,0,Sep 2005,3.10486825,110.51366459627329,14.61975
Salem,3.8633333333333333,2,Nov 2005,3.0270034166666666,110.58234928527035,14.68325
Salem,5.623333333333333,0,Apr 2005,3.2995303333333332,111.204375,14.461
Salem,14.16,0,Jun 2005,3.2216655000000003,111.13491567770144,14.5245
Salem,0.8806451612903226,0,Jan 2005,3.4163275833333335,112.11531190926276,14.36575
Salem,-3.0129032258064514,2,Mar 2005,3.33846275,111.34355444305382,14.42925
Salem,-2.217857142857143,1,Feb 2005,3.3773951666666666,111.62296110414053,14.3975
Salem,18.212903225806453,0,Jul 2005,3.1827330833333334,111.55297805642633,14.55625
Salem,19.796774193548387,1,Jul 2006,2.6105796666666667,115.79667282809612,14.919166666666666
Salem,9.30967741935484,0,Oct 2006,2.4487976666666667,115.08756889161053,15.006666666666666
Salem,18.15483870967742,3,Aug 2006,2.5566523333333335,115.72536945812809,14.948333333333334
Salem,15.826666666666666,1,Jun 2006,2.6645070000000004,115.58302583025831,14.89
Salem,4.5,0,Apr 2006,2.772361666666667,115.79667282809612,14.831666666666665
Salem,4.180645161290323,0,Dec 2006,2.340943,114.87652811735941,15.065
Salem,14.63,1,Sep 2006,2.5027250000000003,115.08756889161053,14.9775
Salem,-3.07741935483871,0,Jan 2006,2.934143666666667,117.75563909774436,14.744166666666667
Salem,10.451612903225806,2,May 2006,2.7184343333333336,115.58302583025831,14.860833333333334
Salem,-4.506451612903226,0,Mar 2006,2.826289,116.3702786377709,14.8025
Salem,-3.525,0,Feb 2006,2.8802163333333333,117.16832917705736,14.773333333333333
Salem,4.32,1,Nov 2006,2.3948703333333334,114.87652811735941,15.035833333333334
Salem,11.5,1,Sep 2007,2.2617362500000002,122.43199520671061,15.149
Salem,16.996774193548386,1,Aug 2007,2.270537,123.61705989110708,15.139666666666667
Salem,6.854838709677419,0,Oct 2007,2.2529355,121.77532777115614,15.158333333333333
Salem,1.3096774193548386,0,Dec 2007,2.235334,120.76773049645391,15.177
Salem,3.7129032258064516,0,Mar 2007,2.31454075,124.14277035236938,15.093
Salem,15.633333333333333,1,Jun 2007,2.2881385,123.39311594202898,15.121
Salem,1.7366666666666666,1,Nov 2007,2.2441347499999997,120.9822380106572,15.167666666666666
Salem,-0.00645161290322588,1,Jan 2007,2.3321422500000004,125.59250153657038,15.074333333333334
Salem,-3.3,1,Feb 2007,2.3233415,124.90158924205379,15.083666666666666
Salem,6.946666666666666,0,Apr 2007,2.30574,123.46767371601209,15.102333333333334
Salem,16.38064516129032,0,Jul 2007,2.27933775,123.61705989110708,15.130333333333335
Salem,10.674193548387096,1,May 2007,2.2969392500000003,123.61705989110708,15.111666666666666
Salem,15.37,0,Jun 2008,2.7318534999999997,125.02547770700637,15.245
Salem,10.756666666666666,5,Sep 2008,2.98011325,123.94890929965557,15.279
Salem,2.703333333333333,2,Nov 2008,3.14561975,124.80867052023122,15.301666666666666
Salem,11.12258064516129,0,May 2008,2.64910025,125.60732984293193,15.233666666666666
Salem,15.496774193548386,1,Aug 2008,2.89736,125.24303944315545,15.267666666666667
Salem,7.645161290322581,1,Oct 2008,3.0628665,123.73581661891117,15.290333333333335
Salem,0.7677419354838709,0,Dec 2008,3.228373,126.49033391915641,15.313
Salem,1.2258064516129032,0,Mar 2008,2.48359375,126.86192714453584,15.211
Salem,2.003225806451613,0,Jan 2008,2.31808725,128.59976176295413,15.188333333333334
Salem,2.3275862068965516,1,Feb 2008,2.4008405,128.0658362989324,15.199666666666666
Salem,17.874193548387098,0,Jul 2008,2.81460675,125.1704347826087,15.256333333333334
Salem,6.45,0,Apr 2008,2.566347,126.19462302746932,15.222333333333333
Salem,17.261290322580646,3,Jul 2009,3.8281254166666665,129.4255568581477,15.3585
Salem,5.09,3,Nov 2009,4.170841083333333,128.44677137870855,15.3845
Salem,7.076666666666667,1,Apr 2009,3.571088666666667,129.19836161497952,15.339
Salem,16.529032258064515,3,Aug 2009,3.913804333333333,129.12280701754386,15.365
Salem,-2.3548387096774195,1,Dec 2009,4.25652,128.1485780615206,15.391
Salem,-2.767857142857143,0,Feb 2009,3.3997308333333334,129.80599647266314,15.326
Salem,12.913333333333334,2,Sep 2009,3.99948325,128.7463556851312,15.3715
Salem,4.993548387096774,1,Oct 2009,4.085162166666667,128.44677137870855,15.378
Salem,-1.8580645161290323,2,Jan 2009,3.3140519166666667,129.80599647266314,15.3195
Salem,0.4645161290322581,0,Mar 2009,3.48540975,129.4255568581477,15.3325
Salem,13.23,0,Jun 2009,3.7424465,128.82147024504084,15.352
Salem,11.051612903225806,1,May 2009,3.656767583333333,129.12280701754386,15.3455
Salem,-0.2266666666666666,0,Nov 2010,4.075383,129.36607652769845,15.66875
Salem,-7.377419354838709,2,Dec 2010,4.058916,128.48553601815087,15.694
Salem,-6.121428571428571,1,Feb 2010,4.223586,131.54471544715446,15.4415
Salem,11.396666666666667,1,Sep 2010,4.1083169999999996,130.25876940770559,15.61825
Salem,20.148387096774194,1,Jul 2010,4.1412510000000005,131.31594202898552,15.56775
Salem,-1.3064516129032258,1,Mar 2010,4.2071190000000005,131.2398609501738,15.46675
Salem,14.686666666666667,1,Jun 2010,4.157718,130.9364161849711,15.5425
Salem,-8.07741935483871,3,Jan 2010,4.240053,132.31308411214954,15.41625
Salem,5.525806451612903,0,Oct 2010,4.09185,129.810888252149,15.6435
Salem,5.216666666666667,0,Apr 2010,4.190652,131.2398609501738,15.492
Salem,16.54193548387097,1,Aug 2010,4.124784,131.31594202898552,15.593
Salem,10.635483870967741,1,May 2010,4.174185,130.9364161849711,15.51725
Salem,18.761290322580646,1,Jul 2011,4.0838815,131.1131119864941,15.803083333333333
Salem,5.283333333333333,1,Nov 2011,4.0981475000000005,129.8706800445931,15.865416666666667
Salem,16.44,0,Jun 2011,4.080315000000001,131.1131119864941,15.7875
Salem,0.4483870967741935,0,Mar 2011,4.0696155,131.55731225296444,15.74075
Salem,10.874193548387098,1,May 2011,4.0767485,130.74523007856342,15.771916666666666
Salem,16.39677419354839,0,Aug 2011,4.087448,131.1131119864941,15.818666666666665
Salem,7.687096774193548,2,Oct 2011,4.094581,130.1608938547486,15.849833333333335
Salem,1.935483870967742,1,Dec 2011,4.101714,129.65386755703952,15.881
Salem,-2.738709677419355,2,Jan 2011,4.0624825,133.2883295194508,15.709583333333335
Salem,-5.628571428571428,1,Feb 2011,4.066049,132.45480386583287,15.725166666666667
Salem,13.25,1,Sep 2011,4.0910145,130.1608938547486,15.83425
Salem,8.096666666666666,0,Apr 2011,4.073182,131.03937007874015,15.756333333333334
Salem,11.158064516129032,1,May 2012,4.226273583333334,133.00444444444443,15.931
Salem,15.935483870967742,2,Aug 2012,4.301009333333333,133.74748603351955,15.961
Salem,-3.458064516129032,0,Dec 2012,4.400657,133.30066815144767,16.001
Salem,6.193548387096774,1,Oct 2012,4.350833166666667,133.30066815144767,15.981
Salem,11.626666666666667,2,Sep 2012,4.32592125,133.1523915461624,15.971
Salem,3.9266666666666667,0,Nov 2012,4.375745083333333,133.59821428571428,15.991
Salem,4.23,1,Apr 2012,4.201361666666667,132.9305941143809,15.921
Salem,12.953333333333333,0,Jun 2012,4.2511855,133.30066815144767,15.941
Salem,-1.6483870967741936,1,Jan 2012,4.126625916666667,134.42335766423358,15.891
Salem,3.6258064516129034,0,Mar 2012,4.17644975,133.1523915461624,15.911
Salem,-3.831034482758621,0,Feb 2012,4.151537833333333,133.59821428571428,15.901
Salem,16.993548387096773,1,Jul 2012,4.2760974166666665,133.82224706539967,15.951
Salem,17.60967741935484,0,Jul 2013,4.53132425,135.5608938547486,16.082083333333333
Salem,16.68064516129032,3,Aug 2013,4.549991,135.40959821428572,16.093666666666667
Salem,15.786666666666667,2,Jun 2013,4.5126574999999995,135.3340769659788,16.0705
Salem,-2.289285714285714,0,Feb 2013,4.4379905,135.63666852990497,16.024166666666666
Salem,8.093548387096774,0,Oct 2013,4.5873245,135.183286908078,16.116833333333332
Salem,2.8741935483870966,2,Dec 2013,4.624658,134.8827126181212,16.14
Salem,12.01,5,Sep 2013,4.56865775,134.8827126181212,16.10525
Salem,3.8,1,Apr 2013,4.475324,135.3340769659788,16.047333333333334
Salem,-3.629032258064516,1,Mar 2013,4.45665725,135.0328324986088,16.03575
Salem,-4.390322580645162,2,Jan 2013,4.41932375,136.16947250280583,16.012583333333335
Salem,3.65,1,Nov 2013,4.60599125,135.25863991081383,16.128416666666666
Salem,12.36774193548387,4,May 2013,4.49399075,135.10801781737194,16.058916666666665
Salem,12.42,2,Sep 2014,4.584689,140.34319196428572,16.3545
Salem,16.635483870967743,0,Aug 2014,4.58913,140.57853549468976,16.330666666666666
Salem,9.029032258064516,1,Oct 2014,4.580248,140.26491912994982,16.378333333333334
Salem,-0.08064516129032259,1,Dec 2014,4.571366,140.26491912994982,16.426
Salem,3.735483870967742,0,Mar 2014,4.611335,140.8935574229692,16.2115
Salem,5.01,2,Nov 2014,4.575807,140.5,16.402166666666666
Salem,13.503333333333334,0,Jun 2014,4.598012000000001,139.95269894268225,16.283
Salem,19.858064516129033,1,Jul 2014,4.593571,140.4215522054718,16.306833333333334
Salem,6.473333333333334,0,Apr 2014,4.6068940000000005,140.34319196428572,16.235333333333333
Salem,1.792857142857143,0,Feb 2014,4.615776,140.81466965285554,16.187666666666665
Salem,-1.7483870967741935,1,Jan 2014,4.620217,141.44825646794152,16.163833333333333
Salem,10.364516129032259,4,May 2014,4.602453000000001,140.26491912994982,16.259166666666665
Salem,7.190322580645161,0,Oct 2015,4.177416833333333,143.9398328690808,16.5835
Salem,3.3419354838709676,2,Dec 2015,4.098627,144.02006688963212,16.615
Salem,13.84,0,Jun 2015,4.3349965,144.42258244829515,16.5205
Salem,9.506451612903225,1,May 2015,4.374391416666667,144.02006688963212,16.50475
Salem,16.96451612903226,0,Aug 2015,4.2562066666666665,144.66517357222844,16.552
Salem,4.483333333333333,1,Nov 2015,4.138021916666666,144.18080357142858,16.59925
Salem,0.7607142857142857,0,Feb 2015,4.492576166666667,144.58421936205932,16.4575
Salem,12.816666666666666,1,Sep 2015,4.21681175,144.10039040713886,16.56775
Salem,3.2096774193548385,0,Mar 2015,4.45318125,144.50335570469798,16.47325
Salem,0.6000000000000001,0,Jan 2015,4.5319710833333335,145.64374295377678,16.44175
Salem,6.7299999999999995,0,Apr 2015,4.413786333333333,144.50335570469798,16.489
Salem,16.325806451612902,0,Jul 2015,4.295601583333333,144.3418994413408,16.53625
Salem,17.916129032258066,1,Jul 2016,4.1188476666666665,144.7208402432283,16.644166666666667
Salem,1.6533333333333333,2,Nov 2016,4.1304023333333335,144.16299559471366,16.660833333333333
Salem,5.4366666666666665,0,Apr 2016,4.110181666666667,145.28301886792454,16.631666666666668
Salem,7.077419354838709,1,Oct 2016,4.127513666666666,144.16299559471366,16.656666666666666
Salem,1.6612903225806452,0,Dec 2016,4.133291,143.45205479452054,16.665
Salem,16.019354838709678,1,Aug 2016,4.121736333333333,144.88101826231323,16.648333333333333
Salem,14.356666666666667,1,Sep 2016,4.124625,144.64088397790056,16.6525
Salem,15.68,1,Jun 2016,4.115959,144.88101826231323,16.64
Salem,-4.819354838709677,0,Jan 2016,4.101515666666666,146.420581655481,16.61916666666667
Salem,-0.3241379310344828,1,Feb 2016,4.104404333333333,145.93088071348942,16.62333333333333
Salem,2.4419354838709677,4,Mar 2016,4.107292999999999,145.2024403771492,16.6275
Salem,12.196774193548388,0,May 2016,4.113070333333333,144.96124031007753,16.63583333333333
Salem,1.0258064516129033,0,Dec 2017,4.256678,144.74959612277868,16.786
Salem,16.61935483870968,0,Jul 2017,4.20526675,145.45454545454547,16.73558333333333
Salem,-0.43214285714285716,1,Feb 2017,4.1538555,147.20700985761226,16.685166666666667
Salem,12.686666666666667,0,Sep 2017,4.22583125,145.45454545454547,16.75575
Salem,7.632258064516129,1,Oct 2017,4.2361135,145.6121343445287,16.765833333333333
Salem,2.703225806451613,0,Mar 2017,4.16413775,147.2876712328767,16.69525
Salem,3.13,2,Nov 2017,4.24639575,145.2972972972973,16.775916666666667
Salem,-0.9,2,Jan 2017,4.14357325,148.26254826254825,16.675083333333333
Salem,15.938709677419356,1,Aug 2017,4.215549,145.6910569105691,16.74566666666667
Salem,14.636666666666667,1,Jun 2017,4.1949845,146.24591947769315,16.7255
Salem,4.3133333333333335,0,Apr 2017,4.17442,146.40522875816993,16.705333333333332
Salem,10.59032258064516,0,May 2017,4.18470225,146.32553075666848,16.715416666666666
Salem,21.23548387096774,2,Jul 2018,4.256678,146.71261930010604,16.786
Salem,3.8366666666666664,1,Nov 2018,4.256678,146.63487016428192,16.786
Salem,16.283333333333335,1,Jun 2018,4.256678,147.49466950959487,16.786
Salem,0.26774193548387093,1,Dec 2018,4.256678,146.01583113456465,16.786
Salem,14.845161290322581,1,May 2018,4.256678,147.80982905982907,16.786
Salem,18.161290322580644,1,Aug 2018,4.256678,147.02444208289054,16.786
Salem,7.645161290322581,1,Oct 2018,4.256678,146.5572033898305,16.786
Salem,-2.206451612903226,0,Mar 2018,4.256678,148.76344086021504,16.786
Salem,-3.8214285714285716,0,Feb 2018,4.256678,149.1644204851752,16.786
Salem,13.46,0,Sep 2018,4.256678,146.3246959280804,16.786
Salem,-0.4000000000000001,2,Jan 2018,4.256678,150.2171552660152,16.786
Salem,6.136666666666667,1,Apr 2018,4.256678,148.12633832976445,16.786
Sigtuna,3.96,0,Nov 2005,4.340601250000001,102.27905531385954,36.953916666666665
Sigtuna,0.7354838709677419,2,Jan 2005,4.76068375,103.69691241335853,36.73308333333333
Sigtuna,6.13,1,Apr 2005,4.634659,102.854375,36.79933333333334
Sigtuna,-0.7451612903225806,1,Dec 2005,4.298593,102.27905531385954,36.976
Sigtuna,8.129032258064516,1,Oct 2005,4.3826095,102.02541847489151,36.93183333333334
Sigtuna,13.05,2,Sep 2005,4.42461775,102.21552795031056,36.90975
Sigtuna,-3.0258064516129033,1,Mar 2005,4.67666725,102.98310387984981,36.77725
Sigtuna,16.083870967741934,5,Aug 2005,4.466626000000001,102.98310387984981,36.88766666666666
Sigtuna,18.441935483870967,6,Jul 2005,4.50863425,103.176802507837,36.86558333333333
Sigtuna,10.44516129032258,1,May 2005,4.592650750000001,102.79013116801998,36.821416666666664
Sigtuna,-2.4892857142857143,0,Feb 2005,4.718675500000001,103.24153074027603,36.75516666666667
Sigtuna,14.39,4,Jun 2005,4.5506425,102.79013116801998,36.8435
Sigtuna,14.743333333333334,2,Sep 2006,3.7143055,105.56705450091856,37.58875
Sigtuna,4.280645161290322,1,Dec 2006,3.519543,105.37347188264059,37.793
Sigtuna,18.40967741935484,1,Aug 2006,3.7792263333333334,106.15209359605912,37.52066666666666
Sigtuna,-4.541935483870968,1,Mar 2006,4.1038305,106.74365325077399,37.18025
Sigtuna,-3.2838709677419353,0,Jan 2006,4.233672166666667,108.01441102756893,37.04408333333333
Sigtuna,9.112903225806452,3,Oct 2006,3.6493846666666667,105.56705450091856,37.65683333333334
Sigtuna,4.156666666666666,3,Nov 2006,3.5844638333333334,105.37347188264059,37.724916666666665
Sigtuna,10.94516129032258,2,May 2006,3.9739888333333333,106.02152521525215,37.31641666666666
Sigtuna,16.506666666666668,1,Jun 2006,3.9090680000000004,106.02152521525215,37.3845
Sigtuna,-3.4714285714285715,5,Feb 2006,4.168751333333334,107.47568578553616,37.11216666666667
Sigtuna,5.003333333333333,1,Apr 2006,4.038909666666667,106.21749845964264,37.248333333333335
Sigtuna,19.951612903225808,3,Jul 2006,3.8441471666666667,106.21749845964264,37.45258333333334
Sigtuna,17.229032258064517,3,Aug 2007,2.841188333333333,112.6963097398669,38.179
Sigtuna,0.9709677419354839,1,Dec 2007,2.502011,110.09869976359339,38.372
Sigtuna,7.516666666666667,0,Apr 2007,3.180365666666667,112.56012084592145,37.986
Sigtuna,11.65,3,Sep 2007,2.7563940000000002,111.61593768723786,38.22725
Sigtuna,-0.5032258064516129,1,Jan 2007,3.4347486666666667,114.49723417332514,37.84125
Sigtuna,1.4733333333333334,1,Nov 2007,2.5868053333333334,110.29425695677917,38.32375
Sigtuna,6.864516129032258,1,Oct 2007,2.6715996666666664,111.01728247914184,38.2755
Sigtuna,10.967741935483872,3,May 2007,3.0955713333333335,112.6963097398669,38.03425
Sigtuna,16.096666666666668,3,Jun 2007,3.010777,112.4921497584541,38.0825
Sigtuna,16.76451612903226,3,Jul 2007,2.9259826666666666,112.6963097398669,38.13075
Sigtuna,-3.8642857142857143,0,Feb 2007,3.3499543333333333,113.86735941320293,37.8895
Sigtuna,3.938709677419355,2,Mar 2007,3.26516,113.17557715674361,37.93775
Sigtuna,2.43,1,Nov 2008,3.718502833333333,112.78208092485549,39.14841666666666
Sigtuna,15.89,3,Jun 2008,3.165552,112.97799652576722,38.7955
Sigtuna,7.72258064516129,0,Oct 2008,3.6079126666666665,111.81260744985673,39.07783333333334
Sigtuna,2.2896551724137932,1,Feb 2008,2.7231913333333333,115.72538552787663,38.51316666666666
Sigtuna,10.803333333333333,3,Sep 2008,3.4973225,112.00516647531573,39.00725
Sigtuna,0.47741935483870973,2,Dec 2008,3.829093,114.30169888693615,39.219
Sigtuna,11.490322580645161,3,May 2008,3.0549618333333335,113.50378126817917,38.724916666666665
Sigtuna,15.464516129032258,3,Aug 2008,3.3867323333333332,113.1745939675174,38.93666666666667
Sigtuna,1.7774193548387096,2,Jan 2008,2.612601166666667,116.20786182251341,38.44258333333334
Sigtuna,1.3612903225806452,3,Mar 2008,2.8337814999999997,114.63748531139835,38.58375
Sigtuna,6.8,2,Apr 2008,2.9443716666666666,114.03448275862068,38.654333333333334
Sigtuna,18.07741935483871,0,Jul 2008,3.2761421666666664,113.10898550724637,38.866083333333336
Sigtuna,5.213333333333333,1,Nov 2009,5.964627500000001,114.66492146596859,39.92575
Sigtuna,17.606451612903225,2,Jul 2009,5.1880695,115.53868698710434,39.66875
Sigtuna,16.90967741935484,3,Aug 2009,5.382209,115.26842105263158,39.733
Sigtuna,-3.2785714285714285,0,Feb 2009,4.217372,115.87830687830687,39.3475
Sigtuna,13.653333333333332,4,Jun 2009,4.99393,114.99941656942823,39.6045
Sigtuna,-2.054838709677419,1,Jan 2009,4.0232325,115.87830687830687,39.28325
Sigtuna,-2.8483870967741933,1,Dec 2009,6.158767,114.39872315728381,39.99
Sigtuna,0.5419354838709678,1,Mar 2009,4.4115115,115.53868698710434,39.41175
Sigtuna,11.63225806451613,2,May 2009,4.7997905,115.26842105263158,39.54025
Sigtuna,4.835483870967742,2,Oct 2009,5.770488,114.66492146596859,39.8615
Sigtuna,13.313333333333333,0,Sep 2009,5.5763485,114.93236151603499,39.79725
Sigtuna,7.866666666666666,3,Apr 2009,4.605651,115.33586892919836,39.476
Sigtuna,11.32,1,Sep 2010,5.860555,116.30764807360552,40.99425
Sigtuna,-7.925806451612903,3,Dec 2010,5.761151,114.72433352240499,41.329
Sigtuna,16.670967741935485,0,Aug 2010,5.893689666666667,117.25159420289854,40.882666666666665
